patient_id,nir,nom,prenom,birth_date,sex,region_code
IPP0003817,243109102998246,ROUX,Pierre,1943-10-12,F,91
IPP0003818,236077584773353,ROUX,Thomas,1936-07-12,F,75
IPP0003819,247069515623213,DUBOIS,Nicolas,1947-06-23,F,95
IPP0003820,108049598365883,VINCENT,Pierre,2008-04-22,M,95
IPP0003821,153117532479029,BERTRAND,Jean,1953-11-24,M,75
IPP0003822,133109406243562,GARCIA,Thomas,1933-10-13,M,94
IPP0003823,117079140770358,GIRARD,Julie,2017-07-20,M,91
IPP0003824,144049506103029,ROUX,Sophie,1944-04-23,M,95
IPP0003825,266019588893507,DUBOIS,Marc,1966-01-19,F,95
IPP0003826,163049430622123,MARTIN,Nicolas,1963-04-06,M,94
IPP0003827,236059463989755,PETIT,Julie,1936-05-10,F,94
IPP0003828,286109314653857,LAURENT,Manon,1986-10-16,F,93
IPP0003829,158067736532450,THOMAS,Paul,1958-06-24,M,77
IPP0003830,138017753288337,PETIT,Julie,1938-01-07,M,77
IPP0003831,258049520140652,MOREL,Paul,1958-04-18,F,95
IPP0003832,134017771224233,DAVID,Marc,1934-01-02,M,77
IPP0003833,277077753044231,ROUX,Marc,1977-07-14,F,77
IPP0003834,171027541023483,THOMAS,Thomas,1971-02-05,M,75
IPP0003835,281109541003905,THOMAS,Marc,1981-10-15,F,95
IPP0003836,266099276879576,MOREAU,Marc,1966-09-04,F,92
IPP0003837,181097772922086,GARCIA,Pierre,1981-09-04,M,77
IPP0003838,174027739694081,MARTIN,Paul,1974-02-04,M,77
IPP0003839,209109176776760,MARTIN,Hugo,2009-10-06,F,91
IPP0003840,278077718076076,GARCIA,Antoine,1978-07-12,F,77
IPP0003841,178049509227402,MARTIN,Paul,1978-04-16,M,95
IPP0003842,243117828834768,MOREL,Chloe,1943-11-22,F,78
IPP0003843,251017587208986,DUBOIS,Ines,1951-01-08,F,75
IPP0003844,264039398022680,VINCENT,Nicolas,1964-03-16,F,93
IPP0003845,247129576289485,DURAND,Nicolas,1947-12-04,F,95
IPP0003846,156017885869611,BERTRAND,Jean,1956-01-19,M,78
IPP0003847,167109170094174,MICHEL,Marie,1967-10-03,M,91
IPP0003848,112127787791331,MARTIN,Julie,2012-12-26,M,77
IPP0003849,231057719489348,ROUX,Thomas,1931-05-18,F,77
IPP0003850,112039595158531,LAURENT,Louis,2012-03-26,M,92
IPP0003851,248059360997822,MICHEL,Marc,1948-05-26,F,93
IPP0003852,260077830114253,DUBOIS,Sarah,1960-07-19,F,78
IPP0003853,247089351300889,MARTIN,Sophie,1947-08-11,F,93
IPP0003854,249119427831463,BERTRAND,Louis,1949-11-15,F,94
IPP0003855,261109432169123,THOMAS,Camille,1961-10-06,F,94
IPP0003856,153037793275077,VINCENT,Ines,1953-03-14,M,77
IPP0003857,256117505509363,BERTRAND,Jean,1956-11-28,F,75
IPP0003858,265037765267260,LAURENT,Thomas,1965-03-22,F,77
IPP0003859,244017789579744,MOREL,Lea,1944-01-28,F,77
IPP0003860,299039432173146,MICHEL,Luc,1999-03-21,F,94
IPP0003861,159039573136883,GARCIA,Sarah,1959-03-22,M,95
IPP0003862,166037838828103,BERTRAND,Sarah,1966-03-14,M,78
IPP0003863,141099390574775,DUBOIS,Antoine,1941-09-18,M,93
IPP0003864,235109295573934,MARTIN,Sarah,1935-10-09,F,92
IPP0003865,195027795641147,MOREAU,Marc,1995-02-03,M,77
IPP0003866,265029406277711,MOREL,Thomas,1965-02-19,F,94
IPP0003867,246127789594175,ROUX,Paul,1946-12-25,F,77
IPP0003868,246049599430042,FOURNIER,Sarah,1946-04-16,F,95
IPP0003869,210099264815180,LAURENT,Julie,2010-09-18,F,92
IPP0003870,183037556499349,PETIT,Emma,1983-03-03,M,75
IPP0003871,257019168241677,DAVID,Jean,1957-01-20,F,91
IPP0003872,161129456322108,MOREL,Chloe,1961-12-27,M,94
IPP0003873,216079399911203,MARTIN,Jean,2016-07-25,F,93
IPP0003874,155087545804897,LEROY,Sarah,1955-08-01,M,75
IPP0003875,158129177082716,MOREL,Julie,1958-12-14,M,91
IPP0003876,124109428051789,MOREAU,Ines,2024-10-17,M,94
IPP0003877,155077755445142,DAVID,Emma,1955-07-16,M,77
IPP0003878,271057783234956,GARCIA,Hugo,1971-05-22,F,77
IPP0003879,293077709279209,GIRARD,Antoine,1993-07-12,F,77
IPP0003880,159109548959253,MICHEL,Jean,1959-10-09,M,95
IPP0003881,198039306319113,DAVID,Emma,1998-03-25,M,93
IPP0003882,263019386676271,GARCIA,Marc,1963-01-07,F,93
IPP0003883,297089401162725,BERNARD,Thomas,1997-08-08,F,94
IPP0003884,250129434408921,DAVID,Antoine,1950-12-13,F,94
IPP0003885,204059176349139,MICHEL,Sophie,2004-05-15,F,91
IPP0003886,169047506473801,MICHEL,Paul,1969-04-16,M,75
IPP0003887,254079419914067,ROUX,Camille,1954-07-20,F,94
IPP0003888,100037871441021,PETIT,Antoine,2000-03-05,M,78
IPP0003889,152049319134634,MOREL,Paul,1952-04-16,M,93
IPP0003890,118127500855727,MOREL,Lea,2018-12-16,M,75
IPP0003891,162019501227434,DURAND,Paul,1962-01-07,M,95
IPP0003892,145119454728825,MICHEL,Nicolas,1945-11-04,M,94
IPP0003893,188087527647620,LEROY,Thomas,1988-08-18,M,75
IPP0003894,154127877195814,THOMAS,Sarah,1954-12-21,M,78
IPP0003895,260099130337919,MICHEL,Lea,1960-09-01,F,91
IPP0003896,255037850268266,FOURNIER,Julie,1955-03-04,F,78
IPP0003897,264077533121235,ROBERT,Thomas,1964-07-10,F,75
IPP0003898,157077863221049,MOREAU,Luc,1957-07-17,M,78
IPP0003899,157019562993325,GIRARD,Thomas,1957-01-08,M,95
IPP0003900,165127524416953,THOMAS,Ines,1965-12-12,M,75
IPP0003901,238067879908308,MARTIN,Luc,1938-06-26,F,78
IPP0003902,212079165468836,BERNARD,Nicolas,2012-07-24,F,91
IPP0003903,299089509689292,SIMON,Louis,1999-08-14,F,95
IPP0003904,269109291274936,MARTIN,Julie,1969-10-12,F,92
IPP0003905,204089315710671,LAURENT,Chloe,2004-08-13,F,93
IPP0003906,272059123461141,GIRARD,Marc,1972-05-07,F,91
IPP0003907,242017832980713,SIMON,Camille,1942-01-07,F,78
IPP0003908,275049506052631,ROUX,Paul,1975-04-03,F,95
IPP0003909,123019375482741,BERTRAND,Paul,2023-01-22,M,93
IPP0003910,263119336075493,GARCIA,Thomas,1963-11-24,F,93
IPP0003911,153039429294103,VINCENT,Thomas,1953-03-06,M,94
IPP0003912,257029100681787,THOMAS,Louis,1957-02-14,F,91
IPP0003913,125059140673817,MARTIN,Thomas,2025-05-18,M,91
IPP0003914,147077794777458,BERTRAND,Manon,1947-07-10,M,77
IPP0003915,158067864696273,MOREAU,Pierre,1958-06-20,M,78
IPP0003916,250107561420348,ROUX,Sophie,1950-10-22,F,75
IPP0003917,275119201529361,MICHEL,Sarah,1975-11-18,F,92
IPP0003918,160077726293720,ROUX,Paul,1960-07-19,M,77
IPP0003919,154097813451423,MOREL,Jean,1954-09-02,M,78
IPP0003920,275029445455610,SIMON,Thomas,1975-02-18,F,94
IPP0003921,292099445628186,LEROY,Marc,1992-09-17,F,94
IPP0003922,213099451604268,GARCIA,Emma,2013-09-11,F,94
IPP0003923,218019128840347,GIRARD,Emma,2018-01-17,F,91
IPP0003924,242047754241606,GIRARD,Hugo,1942-04-12,F,77
IPP0003925,146027839903312,LEROY,Antoine,1946-02-22,M,78
IPP0003926,209099433988971,SIMON,Camille,2009-09-02,F,94
IPP0003927,286057521848901,GARCIA,Marc,1986-05-19,F,75
IPP0003928,273129267376047,DUBOIS,Camille,1973-12-19,F,92
IPP0003929,105069474558929,GARCIA,Hugo,2005-06-02,M,94
IPP0003930,260129265457779,BERNARD,Marie,1960-12-17,F,92
IPP0003931,292109422238237,ROBERT,Manon,1992-10-08,F,94
IPP0003932,256079283522960,VINCENT,Hugo,1956-07-01,F,92
IPP0003933,254017880587614,ROUX,Paul,1954-01-06,F,78
IPP0003934,108027783136357,BERTRAND,Sophie,2008-02-06,M,77
IPP0003935,134019261330315,GIRARD,Louis,1934-01-13,M,92
IPP0003936,196117803889907,MICHEL,Hugo,1996-11-26,M,78
IPP0003937,156129485495108,MOREL,Camille,1956-12-26,M,94
IPP0003938,295119249500801,FOURNIER,Jean,1995-11-16,F,92
IPP0003939,264109472516717,FOURNIER,Chloe,1964-10-28,F,94
IPP0003940,152129108615862,MOREL,Julie,1952-12-04,M,91
IPP0003941,149047816898555,ROBERT,Marie,1949-04-09,M,78
IPP0003942,224049295995247,ROUX,Sarah,2024-04-16,F,92
IPP0003943,261079526255412,MARTIN,Nicolas,1961-07-05,F,95
IPP0003944,203079373903479,LEROY,Marie,2003-07-26,F,93
IPP0003945,253069132650382,DUBOIS,Emma,1953-06-03,F,91
IPP0003946,195019255608422,THOMAS,Luc,1995-01-27,M,92
IPP0003947,132109406118701,LAURENT,Chloe,1932-10-08,M,94
IPP0003948,252039180715566,LEROY,Sophie,1952-03-02,F,91
IPP0003949,241109286702191,MOREL,Nicolas,1941-10-14,F,92
IPP0003950,160097736803208,MICHEL,Emma,1960-09-02,M,91
IPP0003951,124049100753204,THOMAS,Nicolas,2024-04-26,M,91
IPP0003952,234017776681620,DAVID,Marie,1934-01-09,F,77
IPP0003953,159027582479410,FOURNIER,Julie,1959-02-09,M,75
IPP0003954,276057803184043,GARCIA,Jean,1976-05-09,F,78
IPP0003955,235019370996830,BERTRAND,Marc,1935-01-14,F,93
IPP0003956,267097858667073,BERNARD,Sarah,1967-09-08,F,78
IPP0003957,200029368263492,MARTIN,Lea,2000-02-10,F,93
IPP0003958,253119118432442,DURAND,Manon,1953-11-15,F,91
IPP0003959,254079290061553,MICHEL,Paul,1954-07-20,F,92
IPP0003960,199089112748122,SIMON,Nicolas,1999-08-05,M,91
IPP0003961,266039113362422,BERTRAND,Nicolas,1966-03-26,F,91
IPP0003962,196079144600976,DURAND,Lea,1996-07-05,M,91
IPP0003963,174099149566728,BERNARD,Sophie,1974-09-20,M,91
IPP0003964,281089584270128,SIMON,Marie,1981-08-24,F,95
IPP0003965,114089408973545,ROBERT,Hugo,2014-08-05,M,94
IPP0003966,180067884876123,GARCIA,Marie,1980-06-05,M,78
IPP0003967,155097761540041,DUBOIS,Thomas,1955-09-27,M,77
IPP0003968,107069300964164,MICHEL,Julie,2007-06-25,M,93
IPP0003969,206049252827979,MICHEL,Camille,2006-04-24,F,92
IPP0003970,167049324915479,ROBERT,Sophie,1967-04-10,M,93
IPP0003971,152037793926513,LEROY,Sophie,1952-03-19,M,77
IPP0003972,231027582792643,FOURNIER,Sarah,1931-02-09,F,75
IPP0003973,180119589785520,ROUX,Louis,1980-11-27,M,95
IPP0003974,162019309995102,THOMAS,Camille,1962-01-25,M,93
IPP0003975,102089251511273,MARTIN,Marie,2002-08-20,M,92
IPP0003976,299037847553234,GIRARD,Camille,1999-03-14,F,78
IPP0003977,161099599629066,MICHEL,Luc,1961-09-16,M,95
IPP0003978,299099320176747,ROUX,Luc,1999-09-17,F,93
IPP0003979,281037820833505,THOMAS,Pierre,1981-03-21,F,78
IPP0003980,234037534004874,LEROY,Marc,1934-03-18,F,75
IPP0003981,269129352498695,ROUX,Emma,1969-12-17,F,93
IPP0003982,137079138993862,GARCIA,Marie,1937-07-16,M,91
IPP0003983,159059508174136,ROBERT,Marie,1959-05-11,M,95
IPP0003984,284119473493453,GARCIA,Manon,1984-11-27,F,94
IPP0003985,265069340613230,THOMAS,Marie,1965-06-25,F,93
IPP0003986,249057722600465,THOMAS,Jean,1949-05-26,F,77
IPP0003987,299069195431432,MICHEL,Thomas,1999-06-05,F,91
IPP0003988,280049510083127,THOMAS,Chloe,1980-04-03,F,95
IPP0003989,101059516963850,DAVID,Ines,2001-05-26,M,95
IPP0003990,225019481164980,SIMON,Julie,2025-01-24,F,94
IPP0003991,267087883456594,DAVID,Pierre,1967-08-12,F,78
IPP0003992,136097597172809,ROBERT,Sophie,1936-09-13,M,75
IPP0003993,264087722346871,DAVID,Julie,1964-08-20,F,77
IPP0003994,162107597694236,DURAND,Paul,1962-10-28,M,75
IPP0003995,103047827157121,BERNARD,Thomas,2003-04-28,M,78
IPP0003996,180117775096553,VINCENT,Paul,1980-11-04,M,77
IPP0003997,262089526200741,BERTRAND,Jean,1962-08-16,F,95
IPP0003998,173067500468937,BERTRAND,Nicolas,1973-06-13,M,75
IPP0003999,191039380770427,FOURNIER,Luc,1991-03-04,M,93
IPP0004000,152049188698239,FOURNIER,Emma,1952-04-28,M,75
IPP0004001,262089126872626,DURAND,Ines,1962-08-05,F,91
IPP0004002,108057866060123,DAVID,Louis,2008-05-24,M,78
IPP0004003,166079103490908,MOREAU,Manon,1966-07-13,M,91
IPP0004004,248037767093788,MOREAU,Paul,1948-03-07,F,77
IPP0004005,255059211699031,VINCENT,Lea,1955-05-19,F,92
IPP0004006,282059203089426,GARCIA,Julie,1982-05-06,F,92
IPP0004007,265087531557324,LEROY,Nicolas,1965-08-25,F,75
IPP0004008,258029174534766,MOREL,Chloe,1958-02-03,F,91
IPP0004009,253097858795556,MOREAU,Emma,1953-09-26,F,78
IPP0004010,159109494410710,DURAND,Camille,1959-10-25,M,94
IPP0004011,139069518250185,GARCIA,Thomas,1939-06-19,M,95
IPP0004012,259089437080854,FOURNIER,Camille,1959-08-12,F,94
IPP0004013,199027761007591,MOREL,Chloe,1999-02-16,M,77
IPP0004014,134017718444355,ROUX,Luc,1934-01-18,M,77
IPP0004015,189019587041686,THOMAS,Chloe,1989-01-22,M,95
IPP0004016,123029234331624,VINCENT,Jean,2023-02-08,M,92
IPP0004017,280079563416151,DUBOIS,Marc,1980-07-09,F,95
IPP0004018,192079179683997,MOREAU,Thomas,1992-07-04,M,91
IPP0004019,167107892849347,LEROY,Antoine,1967-10-03,M,78
IPP0004020,167109568323716,GARCIA,Thomas,1967-10-13,M,95
IPP0004021,133119204782102,PETIT,Paul,1933-11-13,M,92
IPP0004022,299049305937362,VINCENT,Nicolas,1999-04-22,F,93
IPP0004023,243069510768166,MICHEL,Chloe,1943-06-20,F,95
IPP0004024,264087512211912,LAURENT,Lea,1964-08-15,F,75
IPP0004025,137119464182864,PETIT,Camille,1937-11-16,M,94
IPP0004026,133077841752189,FOURNIER,Manon,1933-07-17,M,78
IPP0004027,250099520696509,MICHEL,Antoine,1950-09-11,F,95
IPP0004028,236109497271428,DURAND,Camille,1936-10-10,F,94
IPP0004029,271019120615462,ROUX,Nicolas,1971-01-06,F,91
IPP0004030,252069182889307,MOREAU,Hugo,1952-06-20,F,91
IPP0004031,260077783959871,MOREAU,Thomas,1960-07-20,F,77
IPP0004032,179059592925994,LAURENT,Marie,1979-05-28,M,95
IPP0004033,175049517461564,MARTIN,Manon,1975-04-15,M,95
IPP0004034,255099132390016,LEROY,Ines,1955-09-20,F,91
IPP0004035,286047828756883,BERNARD,Sarah,1986-04-15,F,78
IPP0004036,169047894841312,MOREL,Paul,1969-04-07,M,78
IPP0004037,165049131175994,VINCENT,Marie,1965-04-14,M,91
IPP0004038,251089521505797,MOREAU,Pierre,1951-08-08,F,95
IPP0004039,213047785903162,LAURENT,Sophie,2013-04-06,F,77
IPP0004040,147079489154652,BERTRAND,Louis,1947-07-12,M,94
IPP0004041,299077766443878,MOREAU,Nicolas,1999-07-15,F,77
IPP0004042,263049392649838,DURAND,Louis,1963-04-28,F,93
IPP0004043,276107572697871,MOREL,Lea,1976-10-05,F,75
IPP0004044,123019544704684,ROUX,Manon,2023-01-06,M,95
IPP0004045,157069130753190,MOREAU,Louis,1957-06-04,M,91
IPP0004046,256089424288485,MARTIN,Camille,1956-08-07,F,94
IPP0004047,180067827772322,ROUX,Antoine,1980-06-15,M,78
IPP0004048,151069342003357,PETIT,Thomas,1951-06-22,M,93
IPP0004049,153097844477517,ROUX,Marie,1953-09-16,M,78
IPP0004050,291119361518777,LEROY,Nicolas,1991-11-04,F,77
IPP0004051,133029450447322,MOREAU,Chloe,1933-02-05,M,94
IPP0004052,248129493293662,LEROY,Sarah,1948-12-24,F,94
IPP0004053,237017550259319,DUBOIS,Marie,1937-01-11,F,75
IPP0004054,240029127404257,ROUX,Marie,1940-02-01,F,91
IPP0004055,254097745254433,MOREAU,Antoine,1954-09-22,F,77
IPP0004056,144057847421950,DAVID,Hugo,1944-05-17,M,78
IPP0004057,266059349119073,VINCENT,Marie,1966-05-09,F,93
IPP0004058,194099481168047,GARCIA,Marc,1994-09-28,M,94
IPP0004059,165077876564087,VINCENT,Marc,1965-07-16,M,78
IPP0004060,250097876160289,DURAND,Jean,1950-09-18,F,78
IPP0004061,131017844700694,LAURENT,Luc,1931-01-15,M,78
IPP0004062,254017816321253,BERNARD,Luc,1954-01-04,F,78
IPP0004063,279019393325218,MICHEL,Nicolas,1979-01-20,F,93
IPP0004064,286049561265965,MOREL,Sophie,1986-04-01,F,95
IPP0004065,285039521494713,PETIT,Jean,1985-03-22,F,95
IPP0004066,188109409657290,LAURENT,Jean,1988-10-12,M,94
IPP0004067,180029371704034,GARCIA,Antoine,1980-02-22,M,93
IPP0004068,150059280171038,BERNARD,Louis,1950-05-17,M,92
IPP0004069,150067772646049,DURAND,Antoine,1950-06-10,M,77
IPP0004070,271109460183114,VINCENT,Luc,1971-10-15,F,94
IPP0004071,241117824353963,THOMAS,Chloe,1941-11-22,F,78
IPP0004072,159039478452809,ROBERT,Camille,1959-03-28,M,94
IPP0004073,233069251735215,PETIT,Chloe,1933-06-28,F,92
IPP0004074,256079234592794,LAURENT,Louis,1956-07-25,F,92
IPP0004075,170029174674570,GIRARD,Hugo,1970-02-19,M,91
IPP0004076,270089269281983,LAURENT,Jean,1970-08-13,F,92
IPP0004077,262109290773162,LAURENT,Jean,1962-10-24,F,92
IPP0004078,162077704324407,LAURENT,Jean,1962-07-23,M,77
IPP0004079,238107880336162,GIRARD,Paul,1938-10-12,F,78
IPP0004080,235097552077508,ROBERT,Luc,1935-09-03,F,75
IPP0004081,276059564350982,ROUX,Marc,1976-05-15,F,95
IPP0004082,264069213022350,VINCENT,Thomas,1964-06-10,F,92
IPP0004083,133049563104045,MARTIN,Sarah,1933-04-16,M,95
IPP0004084,153067756185394,SIMON,Louis,1953-06-12,M,77
IPP0004085,262129244743726,ROBERT,Paul,1962-12-28,F,92
IPP0004086,236027837360182,LEROY,Hugo,1936-02-05,F,78
IPP0004087,137077764075280,MARTIN,Nicolas,1937-07-15,M,77
IPP0004088,204039369649519,GARCIA,Chloe,2004-03-16,F,93
IPP0004089,142069428310646,ROUX,Marie,1942-06-04,M,94
IPP0004090,175069481029782,MICHEL,Chloe,1975-06-18,M,94
IPP0004091,240079398212602,DAVID,Manon,1940-07-26,F,93
IPP0004092,187089142552268,BERNARD,Manon,1987-08-23,M,91
IPP0004093,242129203151522,DAVID,Marie,1942-12-19,F,92
IPP0004094,293027869748306,FOURNIER,Hugo,1993-02-12,F,78
IPP0004095,190089422940121,FOURNIER,Nicolas,1990-08-19,M,94
IPP0004096,132119268569747,DAVID,Marie,1932-11-08,M,92
IPP0004097,266027838181006,FOURNIER,Paul,1966-02-02,F,78
IPP0004098,197047516641662,SIMON,Marie,1997-04-06,M,75
IPP0004099,163119472522376,MOREL,Camille,1963-11-22,M,94
IPP0004100,166039455757428,BERTRAND,Antoine,1966-03-01,M,94
IPP0004101,149099454130557,SIMON,Thomas,1949-09-18,M,94
IPP0004102,138089125576650,MOREAU,Luc,1938-08-14,M,91
IPP0004103,162099219130283,PETIT,Nicolas,1962-09-23,M,92
IPP0004104,278039131528239,MARTIN,Marc,1978-03-24,F,91
IPP0004105,263119378050759,GIRARD,Camille,1963-11-25,F,93
IPP0004106,267119270071050,FOURNIER,Sarah,1967-11-11,F,92
IPP0004107,242059331939890,VINCENT,Thomas,1942-05-20,F,93
IPP0004108,178079481358360,GIRARD,Hugo,1978-07-27,M,94
IPP0004109,198069141431930,ROBERT,Paul,1998-06-26,M,91
IPP0004110,221117586856995,MOREL,Nicolas,2021-11-13,F,75
IPP0004111,233079168482804,VINCENT,Pierre,1933-07-13,F,91
IPP0004112,158039359180173,ROBERT,Julie,1958-03-27,M,93
IPP0004113,169089392505441,LEROY,Thomas,1969-08-05,M,93
IPP0004114,169059169273056,DUBOIS,Paul,1969-05-02,M,91
IPP0004115,262127850851449,LEROY,Marie,1962-12-17,F,78
IPP0004116,241107869279595,BERTRAND,Nicolas,1941-10-13,F,78
IPP0004117,237097505690820,MICHEL,Hugo,1937-09-13,F,75
IPP0004118,147079566843536,MOREAU,Marc,1947-07-21,M,95
IPP0004119,295049503837754,DAVID,Sophie,1995-04-06,F,95
IPP0004120,240047718204424,BERNARD,Lea,1940-04-09,F,77
IPP0004121,187099525746727,THOMAS,Chloe,1987-09-14,M,95
IPP0004122,115029258699513,VINCENT,Chloe,2015-02-21,M,92
IPP0004123,138069224223044,LAURENT,Manon,1938-06-21,M,92
IPP0004124,223119493519183,PETIT,Louis,2023-11-09,F,94
IPP0004125,238129387550207,MOREL,Marie,1938-12-07,F,93
IPP0004126,202097541204269,VINCENT,Ines,2002-09-04,F,75
IPP0004127,159017815513083,GIRARD,Pierre,1959-01-02,M,78
IPP0004128,277109137163312,GIRARD,Jean,1977-10-27,F,91
IPP0004129,236019336063220,GIRARD,Camille,1936-01-23,F,93
IPP0004130,142049404632023,MARTIN,Sarah,1942-04-11,M,94
IPP0004131,255129222704289,DAVID,Pierre,1955-12-12,F,92
IPP0004132,164039156360296,BERTRAND,Lea,1964-03-04,M,91
IPP0004133,245087745824592,ROBERT,Marie,1945-08-04,F,77
IPP0004134,267037725582084,DUBOIS,Emma,1967-03-15,F,77
IPP0004135,275077518022734,DURAND,Nicolas,1975-07-28,F,75
IPP0004136,140067542978263,ROBERT,Marc,1940-06-17,M,75
IPP0004137,276039596314331,BERNARD,Julie,1976-03-14,F,95
IPP0004138,259129346674247,LAURENT,Sophie,1959-12-02,F,93
IPP0004139,114129156450046,BERNARD,Camille,2014-12-28,M,91
IPP0004140,184029271553611,DUBOIS,Nicolas,1984-02-06,M,92
IPP0004141,232049399624796,MICHEL,Paul,1932-04-26,F,93
IPP0004142,144017828054350,SIMON,Louis,1944-01-21,M,78
IPP0004143,238067591845329,MOREL,Lea,1938-06-16,F,75
IPP0004144,105129403315297,MOREAU,Emma,2005-12-17,M,94
IPP0004145,260127864495291,LAURENT,Sophie,1960-12-17,F,78
IPP0004146,107059233172828,SIMON,Manon,2007-05-03,M,92
IPP0004147,148019419529289,GARCIA,Chloe,1948-01-20,M,94
IPP0004148,195049400732447,ROUX,Chloe,1995-04-25,M,94
IPP0004149,207017712341681,MOREAU,Julie,2007-01-19,F,77
IPP0004150,250119309980669,BERTRAND,Jean,1950-11-21,F,92
IPP0004151,283039356692110,LEROY,Paul,1983-03-11,F,93
IPP0004152,288099154211286,BERTRAND,Nicolas,1988-09-12,F,91
IPP0004153,275109597575890,LEROY,Louis,1975-10-04,F,95
IPP0004154,123017873937290,MOREL,Pierre,2023-01-22,M,78
IPP0004155,258049250060384,DURAND,Nicolas,1958-04-08,F,92
IPP0004156,266097774130832,BERNARD,Nicolas,1966-09-20,F,77
IPP0004157,254117884815392,LAURENT,Louis,1954-11-10,F,78
IPP0004158,140089587396421,GARCIA,Chloe,1940-08-01,M,95
IPP0004159,160037548155134,LAURENT,Camille,1960-03-28,M,75
IPP0004160,155039259567856,PETIT,Camille,1955-03-15,M,92
IPP0004161,131119212557543,DAVID,Antoine,1931-11-13,M,92
IPP0004162,166109444785951,MARTIN,Louis,1966-10-26,M,94
IPP0004163,153109267047958,BERNARD,Marie,1953-10-01,M,92
IPP0004164,136129354102579,MICHEL,Antoine,1936-12-13,M,93
IPP0004165,259087508728574,MOREL,Thomas,1959-08-26,F,75
IPP0004166,158039257734407,DAVID,Ines,1958-03-04,M,92
IPP0004167,286089465132695,GIRARD,Chloe,1986-08-15,F,94
IPP0004168,257119315303838,MICHEL,Sophie,1957-11-04,F,93
IPP0004169,179129581729043,VINCENT,Ines,1979-12-27,M,95
IPP0004170,185089243547976,MOREAU,Antoine,1985-08-12,M,92
IPP0004171,263069256513439,THOMAS,Sarah,1963-06-18,F,92
IPP0004172,272059562224508,MICHEL,Ines,1972-05-16,F,95
IPP0004173,262049438239689,GIRARD,Louis,1962-04-18,F,94
IPP0004174,246067586308308,GIRARD,Paul,1946-06-05,F,75
IPP0004175,152059215339108,ROUX,Sophie,1952-05-14,M,92
IPP0004176,157109437924542,BERNARD,Paul,1957-10-07,M,94
IPP0004177,169089404132969,GARCIA,Antoine,1969-08-18,M,94
IPP0004178,155129538323832,LEROY,Hugo,1955-12-26,M,95
IPP0004179,203017779556349,ROUX,Marc,2003-01-05,F,77
IPP0004180,265039341360674,MOREL,Paul,1965-03-18,F,93
IPP0004181,265089382013159,ROBERT,Louis,1965-08-08,F,93
IPP0004182,188089134492806,MARTIN,Julie,1988-08-17,M,91
IPP0004183,254087532433447,ROUX,Sarah,1954-08-12,F,75
IPP0004184,233027720907675,ROBERT,Lea,1933-02-15,F,77
IPP0004185,176049451594852,DUBOIS,Pierre,1976-04-12,M,94
IPP0004186,266109516205219,GIRARD,Marc,1966-10-05,F,95
IPP0004187,163077846266040,MICHEL,Camille,1963-07-19,M,78
IPP0004188,143049241754918,GARCIA,Thomas,1943-04-07,M,92
IPP0004189,134067541058755,MOREAU,Julie,1934-06-11,M,75
IPP0004190,283019201730816,ROBERT,Sarah,1983-01-26,F,92
IPP0004191,280069311894343,MARTIN,Sophie,1980-06-09,F,93
IPP0004192,152119162691663,GIRARD,Sophie,1952-11-20,M,91
IPP0004193,131107846099523,LAURENT,Paul,1931-10-08,M,78
IPP0004194,231029233373446,ROUX,Marie,1931-02-04,F,92
IPP0004195,175079289285841,DAVID,Lea,1975-07-02,M,92
IPP0004196,177067742716735,MARTIN,Emma,1977-06-11,M,77
IPP0004197,141129163872759,PETIT,Luc,1941-12-09,M,91
IPP0004198,166089276945631,LEROY,Lea,1966-08-27,M,92
